Logical address: 55420		 Physical address: 58236		 value: 0
Logical address: 5708		 Physical address: 52044		 value: 0
Logical address: 23506		 Physical address: 20690		 value: 22
Logical address: 15391		 Physical address: 31775		 value: 7
Logical address: 36368		 Physical address: 14352		 value: 0
Logical address: 38976		 Physical address: 3904		 value: 0
Logical address: 50406		 Physical address: 14054		 value: 49
Logical address: 49236		 Physical address: 8532		 value: 0
Logical address: 65035		 Physical address: 48395		 value: -126
Logical address: 30120		 Physical address: 680		 value: 0
Logical address: 62551		 Physical address: 343		 value: 21
Logical address: 46809		 Physical address: 55513		 value: 0
Logical address: 21687		 Physical address: 52407		 value: 45
Logical address: 53839		 Physical address: 54095		 value: -109
Logical address: 2098		 Physical address: 35122		 value: 2
Logical address: 12364		 Physical address: 45132		 value: 0
Logical address: 45366		 Physical address: 45878		 value: 44
Logical address: 50437		 Physical address: 18437		 value: 0
Logical address: 36675		 Physical address: 35651		 value: -48
Logical address: 55382		 Physical address: 58198		 value: 54
Logical address: 11846		 Physical address: 59718		 value: 11
Logical address: 49127		 Physical address: 50663		 value: -7
Logical address: 19900		 Physical address: 36540		 value: 0
Logical address: 20554		 Physical address: 56906		 value: 20
Logical address: 19219		 Physical address: 14099		 value: -60
Logical address: 51483		 Physical address: 15899		 value: 70
Logical address: 58090		 Physical address: 3306		 value: 56
Logical address: 39074		 Physical address: 4002		 value: 38
Logical address: 16060		 Physical address: 21180		 value: 0
Logical address: 10447		 Physical address: 14799		 value: 51
Logical address: 54169		 Physical address: 51865		 value: 0
Logical address: 20634		 Physical address: 56986		 value: 20
Logical address: 57555		 Physical address: 38099		 value: 52
Logical address: 61210		 Physical address: 42266		 value: 59
Logical address: 269		 Physical address: 57101		 value: 0
Logical address: 33154		 Physical address: 53634		 value: 32
Logical address: 64487		 Physical address: 5095		 value: -7
Logical address: 61223		 Physical address: 42279		 value: -55
Logical address: 47292		 Physical address: 29884		 value: 0
Logical address: 21852		 Physical address: 24156		 value: 0
Logical address: 5281		 Physical address: 15265		 value: 0
Logical address: 45912		 Physical address: 51032		 value: 0
Logical address: 32532		 Physical address: 9492		 value: 0
Logical address: 63067		 Physical address: 22107		 value: -106
Logical address: 41683		 Physical address: 41939		 value: -76
Logical address: 20981		 Physical address: 39157		 value: 0
Logical address: 33881		 Physical address: 42073		 value: 0
Logical address: 41785		 Physical address: 38713		 value: 0
Logical address: 4580		 Physical address: 58852		 value: 0
Logical address: 41389		 Physical address: 25005		 value: 0
Logical address: 28572		 Physical address: 28060		 value: 0
Logical address: 782		 Physical address: 7950		 value: 0
Logical address: 30273		 Physical address: 58945		 value: 0
Logical address: 62267		 Physical address: 23867		 value: -50
Logical address: 17922		 Physical address: 18690		 value: 17
Logical address: 63238		 Physical address: 16902		 value: 61
Logical address: 3308		 Physical address: 40428		 value: 0
Logical address: 26545		 Physical address: 24497		 value: 0
Logical address: 44395		 Physical address: 44907		 value: 90
Logical address: 39120		 Physical address: 4048		 value: 0
Logical address: 21706		 Physical address: 52426		 value: 21
Logical address: 7144		 Physical address: 26600		 value: 0
Logical address: 30244		 Physical address: 58916		 value: 0
Logical address: 3725		 Physical address: 10125		 value: 0
Logical address: 54632		 Physical address: 48744		 value: 0
Logical address: 30574		 Physical address: 16238		 value: 29
Logical address: 8473		 Physical address: 19993		 value: 0
Logical address: 12386		 Physical address: 45154		 value: 12
Logical address: 41114		 Physical address: 8858		 value: 40
Logical address: 57930		 Physical address: 3146		 value: 56
Logical address: 15341		 Physical address: 32493		 value: 0
Logical address: 15598		 Physical address: 31982		 value: 15
Logical address: 59922		 Physical address: 10514		 value: 58
Logical address: 18226		 Physical address: 2354		 value: 17
Logical address: 48162		 Physical address: 17698		 value: 47
Logical address: 41250		 Physical address: 24866		 value: 40
Logical address: 1512		 Physical address: 51688		 value: 0
Logical address: 2546		 Physical address: 4850		 value: 2
Logical address: 41682		 Physical address: 41938		 value: 40
Logical address: 322		 Physical address: 57154		 value: 0
Logical address: 880		 Physical address: 8048		 value: 0
Logical address: 20891		 Physical address: 39067		 value: 102
Logical address: 56604		 Physical address: 13340		 value: 0
Logical address: 40166		 Physical address: 1254		 value: 39
Logical address: 26791		 Physical address: 42663		 value: 41
Logical address: 44560		 Physical address: 11024		 value: 0
Logical address: 38698		 Physical address: 46890		 value: 37
Logical address: 64127		 Physical address: 4479		 value: -97
Logical address: 15028		 Physical address: 24756		 value: 0
Logical address: 38669		 Physical address: 46861		 value: 0
Logical address: 45637		 Physical address: 7749		 value: 0
Logical address: 43151		 Physical address: 17551		 value: 35
Logical address: 9465		 Physical address: 23033		 value: 0
Logical address: 2498		 Physical address: 4802		 value: 2
Logical address: 13978		 Physical address: 31386		 value: 13
Logical address: 16326		 Physical address: 56006		 value: 15
Logical address: 51442		 Physical address: 32754		 value: 50
Logical address: 34845		 Physical address: 26653		 value: 0
Logical address: 63667		 Physical address: 28339		 value: 44
Logical address: 39370		 Physical address: 55754		 value: 38
Logical address: 55671		 Physical address: 60023		 value: 93
Logical address: 64496		 Physical address: 5104		 value: 0
Logical address: 7767		 Physical address: 57943		 value: -107
Logical address: 6283		 Physical address: 7563		 value: 34
Logical address: 55884		 Physical address: 34636		 value: 0
Logical address: 61103		 Physical address: 6063		 value: -85
Logical address: 10184		 Physical address: 60360		 value: 0
Logical address: 39543		 Physical address: 43383		 value: -99
Logical address: 9555		 Physical address: 59475		 value: 84
Logical address: 13963		 Physical address: 31371		 value: -94
Logical address: 58975		 Physical address: 14943		 value: -105
Logical address: 19537		 Physical address: 22609		 value: 0
Logical address: 6101		 Physical address: 9429		 value: 0
Logical address: 41421		 Physical address: 25037		 value: 0
Logical address: 45502		 Physical address: 46014		 value: 44
Logical address: 29328		 Physical address: 37008		 value: 0
Logical address: 8149		 Physical address: 34005		 value: 0
Logical address: 25450		 Physical address: 60522		 value: 24
Logical address: 58944		 Physical address: 14912		 value: 0
Logical address: 50666		 Physical address: 18666		 value: 49
Logical address: 23084		 Physical address: 35884		 value: 0
Logical address: 36468		 Physical address: 14452		 value: 0
Logical address: 33645		 Physical address: 60781		 value: 0
Logical address: 25002		 Physical address: 52650		 value: 24
Logical address: 53715		 Physical address: 979		 value: 116
Logical address: 60173		 Physical address: 57613		 value: 0
Logical address: 46354		 Physical address: 50194		 value: 45
Logical address: 4708		 Physical address: 27748		 value: 0
Logical address: 28208		 Physical address: 34864		 value: 0
Logical address: 58844		 Physical address: 55260		 value: 0
Logical address: 22173		 Physical address: 56733		 value: 0
Logical address: 8535		 Physical address: 20055		 value: 85
Logical address: 42261		 Physical address: 10773		 value: 0
Logical address: 29687		 Physical address: 49655		 value: -3
Logical address: 37799		 Physical address: 29351		 value: -23
Logical address: 22566		 Physical address: 2854		 value: 22
Logical address: 62520		 Physical address: 312		 value: 0
Logical address: 4098		 Physical address: 50690		 value: 4
Logical address: 47999		 Physical address: 25727		 value: -33
Logical address: 49660		 Physical address: 45564		 value: 0
Logical address: 37063		 Physical address: 18375		 value: 49
Logical address: 41856		 Physical address: 38784		 value: 0
Logical address: 5417		 Physical address: 21545		 value: 0
Logical address: 48856		 Physical address: 32984		 value: 0
Logical address: 10682		 Physical address: 27578		 value: 10
Logical address: 22370		 Physical address: 11362		 value: 21
Logical address: 63281		 Physical address: 16945		 value: 0
Logical address: 62452		 Physical address: 24052		 value: 0
Logical address: 50532		 Physical address: 18532		 value: 0
Logical address: 9022		 Physical address: 48190		 value: 8
Logical address: 59300		 Physical address: 10404		 value: 0
Logical address: 58660		 Physical address: 55076		 value: 0
Logical address: 56401		 Physical address: 51281		 value: 0
Logical address: 8518		 Physical address: 20038		 value: 8
Logical address: 63066		 Physical address: 22106		 value: 61
Logical address: 63250		 Physical address: 16914		 value: 61
Logical address: 48592		 Physical address: 2000		 value: 0
Logical address: 28771		 Physical address: 1379		 value: 24
Logical address: 37673		 Physical address: 29225		 value: 0
Logical address: 60776		 Physical address: 23656		 value: 0
Logical address: 56438		 Physical address: 51318		 value: 55
Logical address: 60424		 Physical address: 7176		 value: 0
Logical address: 39993		 Physical address: 1081		 value: 0
Logical address: 56004		 Physical address: 34756		 value: 0
Logical address: 59002		 Physical address: 14970		 value: 57
Logical address: 33982		 Physical address: 42174		 value: 33
Logical address: 25498		 Physical address: 60570		 value: 24
Logical address: 57047		 Physical address: 37591		 value: -75
Logical address: 1401		 Physical address: 51577		 value: 0
Logical address: 15130		 Physical address: 32282		 value: 14
Logical address: 42960		 Physical address: 19664		 value: 0
Logical address: 61827		 Physical address: 22403		 value: 96
Logical address: 32442		 Physical address: 7098		 value: 31
Logical address: 64304		 Physical address: 4912		 value: 0
Logical address: 30273		 Physical address: 58945		 value: 0
Logical address: 38082		 Physical address: 37314		 value: 37
Logical address: 22404		 Physical address: 11396		 value: 0
Logical address: 3808		 Physical address: 10208		 value: 0
Logical address: 16883		 Physical address: 48115		 value: 124
Logical address: 23111		 Physical address: 35911		 value: -111
Logical address: 62417		 Physical address: 24017		 value: 0
Logical address: 60364		 Physical address: 57804		 value: 0
Logical address: 4542		 Physical address: 58814		 value: 4
Logical address: 14829		 Physical address: 33517		 value: 0
Logical address: 44964		 Physical address: 13220		 value: 0
Logical address: 33924		 Physical address: 42116		 value: 0
Logical address: 2141		 Physical address: 35165		 value: 0
Logical address: 19245		 Physical address: 14125		 value: 0
Logical address: 47168		 Physical address: 29760		 value: 0
Logical address: 24048		 Physical address: 39664		 value: 0
Logical address: 1022		 Physical address: 8190		 value: 0
Logical address: 23075		 Physical address: 35875		 value: -120
Logical address: 24888		 Physical address: 52536		 value: 0
Logical address: 49247		 Physical address: 8543		 value: 23
Logical address: 4900		 Physical address: 13604		 value: 0
Logical address: 22656		 Physical address: 2944		 value: 0
Logical address: 34117		 Physical address: 60997		 value: 0
Logical address: 55555		 Physical address: 59907		 value: 64
Logical address: 48947		 Physical address: 50483		 value: -52
Logical address: 59533		 Physical address: 25997		 value: 0
Logical address: 21312		 Physical address: 9024		 value: 0
Logical address: 21415		 Physical address: 9127		 value: -23
Logical address: 813		 Physical address: 7981		 value: 0
Logical address: 19419		 Physical address: 14299		 value: -10
Logical address: 1999		 Physical address: 33231		 value: -13
Logical address: 20155		 Physical address: 40635		 value: -82
Logical address: 21521		 Physical address: 52241		 value: 0
Logical address: 13670		 Physical address: 53094		 value: 13
Logical address: 19289		 Physical address: 14169		 value: 0
Logical address: 58483		 Physical address: 15475		 value: 28
Logical address: 41318		 Physical address: 24934		 value: 40
Logical address: 16151		 Physical address: 55831		 value: -59
Logical address: 13611		 Physical address: 53035		 value: 74
Logical address: 21514		 Physical address: 52234		 value: 21
Logical address: 13499		 Physical address: 36283		 value: 46
Logical address: 45583		 Physical address: 7695		 value: -125
Logical address: 49013		 Physical address: 50549		 value: 0
Logical address: 64843		 Physical address: 2123		 value: 82
Logical address: 63485		 Physical address: 17149		 value: 0
Logical address: 38697		 Physical address: 46889		 value: 0
Logical address: 59188		 Physical address: 10292		 value: 0
Logical address: 24593		 Physical address: 38417		 value: 0
Logical address: 57641		 Physical address: 61225		 value: 0
Logical address: 36524		 Physical address: 14508		 value: 0
Logical address: 56980		 Physical address: 37524		 value: 0
Logical address: 36810		 Physical address: 35786		 value: 35
Logical address: 6096		 Physical address: 9424		 value: 0
Logical address: 11070		 Physical address: 39998		 value: 10
Logical address: 60124		 Physical address: 10716		 value: 0
Logical address: 37576		 Physical address: 21448		 value: 0
Logical address: 15096		 Physical address: 24824		 value: 0
Logical address: 45247		 Physical address: 49087		 value: 47
Logical address: 32783		 Physical address: 4111		 value: 3
Logical address: 58390		 Physical address: 15382		 value: 57
Logical address: 60873		 Physical address: 23753		 value: 0
Logical address: 23719		 Physical address: 54951		 value: 41
Logical address: 24385		 Physical address: 1601		 value: 0
Logical address: 22307		 Physical address: 11299		 value: -56
Logical address: 17375		 Physical address: 61663		 value: -9
Logical address: 15990		 Physical address: 21110		 value: 15
Logical address: 20526		 Physical address: 56878		 value: 20
Logical address: 25904		 Physical address: 36656		 value: 0
Logical address: 42224		 Physical address: 46320		 value: 0
Logical address: 9311		 Physical address: 22879		 value: 23
Logical address: 7862		 Physical address: 58038		 value: 7
Logical address: 3835		 Physical address: 10235		 value: -66
Logical address: 30535		 Physical address: 16199		 value: -47
Logical address: 65179		 Physical address: 48539		 value: -90
Logical address: 57387		 Physical address: 37931		 value: 10
Logical address: 63579		 Physical address: 28251		 value: 22
Logical address: 4946		 Physical address: 13650		 value: 4
Logical address: 9037		 Physical address: 48205		 value: 0
Logical address: 61033		 Physical address: 5993		 value: 0
Logical address: 55543		 Physical address: 58359		 value: 61
Logical address: 50361		 Physical address: 14009		 value: 0
Logical address: 6480		 Physical address: 29008		 value: 0
Logical address: 14042		 Physical address: 31450		 value: 13
Logical address: 21531		 Physical address: 52251		 value: 6
Logical address: 39195		 Physical address: 55579		 value: 70
Logical address: 37511		 Physical address: 21383		 value: -95
Logical address: 23696		 Physical address: 54928		 value: 0
Logical address: 27440		 Physical address: 15664		 value: 0
Logical address: 28201		 Physical address: 34857		 value: 0
Logical address: 23072		 Physical address: 35872		 value: 0
Logical address: 7814		 Physical address: 57990		 value: 7
Logical address: 6552		 Physical address: 29080		 value: 0
Logical address: 43637		 Physical address: 12661		 value: 0
Logical address: 35113		 Physical address: 39721		 value: 0
Logical address: 34890		 Physical address: 26698		 value: 34
Logical address: 61297		 Physical address: 42353		 value: 0
Logical address: 45633		 Physical address: 7745		 value: 0
Logical address: 61431		 Physical address: 42487		 value: -3
Logical address: 46032		 Physical address: 51152		 value: 0
Logical address: 18774		 Physical address: 61782		 value: 18
Logical address: 62991		 Physical address: 22031		 value: -125
Logical address: 28059		 Physical address: 3483		 value: 102
Logical address: 35229		 Physical address: 39837		 value: 0
Logical address: 51230		 Physical address: 32542		 value: 50
Logical address: 14405		 Physical address: 5701		 value: 0
Logical address: 52242		 Physical address: 46610		 value: 51
Logical address: 43153		 Physical address: 17553		 value: 0
Logical address: 2709		 Physical address: 53909		 value: 0
Logical address: 47963		 Physical address: 25691		 value: -42
Logical address: 36943		 Physical address: 18255		 value: 19
Logical address: 54066		 Physical address: 51762		 value: 52
Logical address: 10054		 Physical address: 60230		 value: 9
Logical address: 43051		 Physical address: 17451		 value: 10
Logical address: 11525		 Physical address: 41477		 value: 0
Logical address: 17684		 Physical address: 9748		 value: 0
Logical address: 41681		 Physical address: 41937		 value: 0
Logical address: 27883		 Physical address: 44267		 value: 58
Logical address: 56909		 Physical address: 37453		 value: 0
Logical address: 45772		 Physical address: 7884		 value: 0
Logical address: 27496		 Physical address: 15720		 value: 0
Logical address: 46842		 Physical address: 55546		 value: 45
Logical address: 38734		 Physical address: 46926		 value: 37
Logical address: 28972		 Physical address: 16428		 value: 0
Logical address: 59684		 Physical address: 47396		 value: 0
Logical address: 11384		 Physical address: 54392		 value: 0
Logical address: 21018		 Physical address: 37658		 value: 20
Logical address: 2192		 Physical address: 35216		 value: 0
Logical address: 18384		 Physical address: 2512		 value: 0
Logical address: 13464		 Physical address: 36248		 value: 0
Logical address: 31018		 Physical address: 61994		 value: 30
Logical address: 62958		 Physical address: 28654		 value: 61
Logical address: 30611		 Physical address: 16275		 value: -28
Logical address: 1913		 Physical address: 33145		 value: 0
Logical address: 18904		 Physical address: 61912		 value: 0
Logical address: 26773		 Physical address: 42645		 value: 0
Logical address: 55491		 Physical address: 58307		 value: 48
Logical address: 21899		 Physical address: 24203		 value: 98
Logical address: 64413		 Physical address: 5021		 value: 0
Logical address: 47134		 Physical address: 29726		 value: 46
Logical address: 23172		 Physical address: 35972		 value: 0
Logical address: 7262		 Physical address: 43102		 value: 7
Logical address: 12705		 Physical address: 31137		 value: 0
Logical address: 7522		 Physical address: 6242		 value: 7
Logical address: 58815		 Physical address: 55231		 value: 111
Logical address: 34916		 Physical address: 26724		 value: 0
Logical address: 3802		 Physical address: 10202		 value: 3
Logical address: 58008		 Physical address: 3224		 value: 0
Logical address: 1239		 Physical address: 40919		 value: 53
Logical address: 63947		 Physical address: 21963		 value: 114
Logical address: 381		 Physical address: 57213		 value: 0
Logical address: 60734		 Physical address: 23614		 value: 59
Logical address: 48769		 Physical address: 32897		 value: 0
Logical address: 41938		 Physical address: 38866		 value: 40
Logical address: 38025		 Physical address: 37257		 value: 0
Logical address: 55099		 Physical address: 5179		 value: -50
Logical address: 56691		 Physical address: 13427		 value: 92
Logical address: 39530		 Physical address: 43370		 value: 38
Logical address: 59003		 Physical address: 14971		 value: -98
Logical address: 6029		 Physical address: 9357		 value: 0
Logical address: 20920		 Physical address: 39096		 value: 0
Logical address: 8077		 Physical address: 33933		 value: 0
Logical address: 42633		 Physical address: 20873		 value: 0
Logical address: 17443		 Physical address: 40995		 value: 8
Logical address: 53570		 Physical address: 834		 value: 52
Logical address: 22833		 Physical address: 52785		 value: 0
Logical address: 3782		 Physical address: 10182		 value: 3
Logical address: 47758		 Physical address: 56462		 value: 46
Logical address: 22136		 Physical address: 56696		 value: 0
Logical address: 22427		 Physical address: 11419		 value: -26
Logical address: 23867		 Physical address: 39483		 value: 78
Logical address: 59968		 Physical address: 10560		 value: 0
Logical address: 62166		 Physical address: 62422		 value: 60
Logical address: 6972		 Physical address: 26428		 value: 0
Logical address: 63684		 Physical address: 28356		 value: 0
Logical address: 46388		 Physical address: 50228		 value: 0
Logical address: 41942		 Physical address: 38870		 value: 40
Logical address: 36524		 Physical address: 14508		 value: 0
Logical address: 9323		 Physical address: 22891		 value: 26
Logical address: 31114		 Physical address: 62090		 value: 30
Logical address: 22345		 Physical address: 11337		 value: 0
Logical address: 46463		 Physical address: 50303		 value: 95
Logical address: 54671		 Physical address: 48783		 value: 99
Logical address: 9214		 Physical address: 48382		 value: 8
Logical address: 7257		 Physical address: 43097		 value: 0
Logical address: 33150		 Physical address: 53630		 value: 32
Logical address: 41565		 Physical address: 41821		 value: 0
Logical address: 26214		 Physical address: 49254		 value: 25
Logical address: 3595		 Physical address: 9995		 value: -126
Logical address: 17932		 Physical address: 18700		 value: 0
Logical address: 34660		 Physical address: 18020		 value: 0
Logical address: 51961		 Physical address: 27385		 value: 0
Logical address: 58634		 Physical address: 55050		 value: 57
Logical address: 57990		 Physical address: 3206		 value: 56
Logical address: 28848		 Physical address: 1456		 value: 0
Logical address: 49920		 Physical address: 59136		 value: 0
Logical address: 18351		 Physical address: 2479		 value: -21
Logical address: 53669		 Physical address: 933		 value: 0
Logical address: 33996		 Physical address: 42188		 value: 0
Logical address: 6741		 Physical address: 6741		 value: 0
Logical address: 64098		 Physical address: 4450		 value: 62
Logical address: 606		 Physical address: 17246		 value: 0
Logical address: 27383		 Physical address: 28919		 value: -67
Logical address: 63140		 Physical address: 22180		 value: 0
Logical address: 32228		 Physical address: 49892		 value: 0
Logical address: 63437		 Physical address: 17101		 value: 0
Logical address: 29085		 Physical address: 16541		 value: 0
Logical address: 65080		 Physical address: 48440		 value: 0
Logical address: 38753		 Physical address: 46945		 value: 0
Logical address: 16041		 Physical address: 21161		 value: 0
Logical address: 9041		 Physical address: 48209		 value: 0
Logical address: 42090		 Physical address: 46186		 value: 41
Logical address: 46388		 Physical address: 50228		 value: 0
Logical address: 63650		 Physical address: 28322		 value: 62
Logical address: 36636		 Physical address: 35612		 value: 0
Logical address: 21947		 Physical address: 24251		 value: 110
Logical address: 19833		 Physical address: 36473		 value: 0
Logical address: 36464		 Physical address: 14448		 value: 0
Logical address: 8541		 Physical address: 20061		 value: 0
Logical address: 12712		 Physical address: 31144		 value: 0
Logical address: 48955		 Physical address: 50491		 value: -50
Logical address: 39206		 Physical address: 55590		 value: 38
Logical address: 15578		 Physical address: 31962		 value: 15
Logical address: 49205		 Physical address: 8501		 value: 0
Logical address: 7731		 Physical address: 57907		 value: -116
Logical address: 43046		 Physical address: 17446		 value: 42
Logical address: 60498		 Physical address: 7250		 value: 59
Logical address: 9237		 Physical address: 22805		 value: 0
Logical address: 47706		 Physical address: 56410		 value: 46
Logical address: 43973		 Physical address: 57541		 value: 0
Logical address: 42008		 Physical address: 46104		 value: 0
Logical address: 27460		 Physical address: 15684		 value: 0
Logical address: 24999		 Physical address: 52647		 value: 105
Logical address: 51933		 Physical address: 27357		 value: 0
Logical address: 34070		 Physical address: 60950		 value: 33
Logical address: 65155		 Physical address: 48515		 value: -96
Logical address: 59955		 Physical address: 10547		 value: -116
Logical address: 9277		 Physical address: 22845		 value: 0
Logical address: 20420		 Physical address: 16836		 value: 0
Logical address: 44860		 Physical address: 13116		 value: 0
Logical address: 50992		 Physical address: 42800		 value: 0
Logical address: 10583		 Physical address: 27479		 value: 85
Logical address: 57751		 Physical address: 61335		 value: 101
Logical address: 23195		 Physical address: 35995		 value: -90
Logical address: 27227		 Physical address: 28763		 value: -106
Logical address: 42816		 Physical address: 19520		 value: 0
Logical address: 58219		 Physical address: 34155		 value: -38
Logical address: 37606		 Physical address: 21478		 value: 36
Logical address: 18426		 Physical address: 2554		 value: 17
Logical address: 21238		 Physical address: 37878		 value: 20
Logical address: 11983		 Physical address: 59855		 value: -77
Logical address: 48394		 Physical address: 1802		 value: 47
Logical address: 11036		 Physical address: 39964		 value: 0
Logical address: 30557		 Physical address: 16221		 value: 0
Logical address: 23453		 Physical address: 20637		 value: 0
Logical address: 49847		 Physical address: 31671		 value: -83
Logical address: 30032		 Physical address: 592		 value: 0
Logical address: 48065		 Physical address: 25793		 value: 0
Logical address: 6957		 Physical address: 26413		 value: 0
Logical address: 2301		 Physical address: 35325		 value: 0
Logical address: 7736		 Physical address: 57912		 value: 0
Logical address: 31260		 Physical address: 23324		 value: 0
Logical address: 17071		 Physical address: 175		 value: -85
Logical address: 8940		 Physical address: 46572		 value: 0
Logical address: 9929		 Physical address: 44745		 value: 0
Logical address: 45563		 Physical address: 46075		 value: 126
Logical address: 12107		 Physical address: 2635		 value: -46
